id,name,english,source,rarity
376,F Akantor Sword X,F Akantor Sword X,mhxx-dex-1.0,10
377,F Ukanlos Shovel X,F Ukanlos Shovel X,mhxx-dex-1.0,10
378,F Celestial Squall,F Celestial Squall,mhxx-dex-1.0,10
379,F Escador Scythe X,F Escador Scythe X,mhxx-dex-1.0,10
380,F Fatalis Eye,F Fatalis Eye,mhxx-dex-1.0,10
381,F Havoc Eye,F Havoc Eye,mhxx-dex-1.0,10
382,F Fatalis Rod,F Fatalis Rod,mhxx-dex-1.0,10
383,F Agnaktor Lance XR,F Agnaktor Lance XR,mhxx-dex-1.0,10
384,F Duram Axe XR,F Duram Axe XR,mhxx-dex-1.0,10
385,F Seregios Edge XR,F Seregios Edge XR,mhxx-dex-1.0,10
386,F Diablos Hammer XR,F Diablos Hammer XR,mhxx-dex-1.0,10
387,F Brachy Punch XR,F Brachy Punch XR,mhxx-dex-1.0,10
388,F Golden Gadget XR,F Golden Gadget XR,mhxx-dex-1.0,10
389,F Vangis Mace XR,F Vangis Mace XR,mhxx-dex-1.0,10
390,F Strange Hammer,F Strange Hammer,mhxx-dex-1.0,11
391,F Strange Hammer S,F Strange Hammer S,mhxx-dex-1.0,11
392,F Strange Hammer X,F Strange Hammer X,mhxx-dex-1.0,11
393,F Strange Hammer XX,F Strange Hammer XX,mhxx-dex-1.0,11
394,F Redhelm Mace,F Redhelm Mace,mhxx-dex-1.0,11
395,F Redhelm Mace S,F Redhelm Mace S,mhxx-dex-1.0,11
396,F Redhelm Mace X,F Redhelm Mace X,mhxx-dex-1.0,11
397,F Redhelm Mace XX,F Redhelm Mace XX,mhxx-dex-1.0,11
398,F Snowbaron Stick,F Snowbaron Stick,mhxx-dex-1.0,11
399,F Snowbaron Stick S,F Snowbaron Stick S,mhxx-dex-1.0,11
400,F Snowbaron Stick X,F Snowbaron Stick X,mhxx-dex-1.0,11
401,F Snowbaron Stick XX,F Snowbaron Stick XX,mhxx-dex-1.0,11
402,F Stonefist Shears,F Stonefist Shears,mhxx-dex-1.0,11
403,F Stonefist Shears S,F Stonefist Shears S,mhxx-dex-1.0,11
404,F Stonefist Shears X,F Stonefist Shears X,mhxx-dex-1.0,11
405,F Stonefist Shears XX,F Stonefist Shears XX,mhxx-dex-1.0,11
406,F Dreadqueen Rapier,F Dreadqueen Rapier,mhxx-dex-1.0,11
407,F Dreadqueen Rapier S,F Dreadqueen Rapier S,mhxx-dex-1.0,11
408,F DreadqueenRapier X,F DreadqueenRapier X,mhxx-dex-1.0,11
409,F DreadqueenRapier XX,F DreadqueenRapier XX,mhxx-dex-1.0,11
410,F Drilltusk Pounder,F Drilltusk Pounder,mhxx-dex-1.0,11
411,F Drilltusk Pounder S,F Drilltusk Pounder S,mhxx-dex-1.0,11
412,F Drilltusk Pounder X,F Drilltusk Pounder X,mhxx-dex-1.0,11
413,F Drilltusk Pounder XX,F Drilltusk Pounder XX,mhxx-dex-1.0,11
414,F Cloaked Parasol,F Cloaked Parasol,mhxx-dex-1.0,11
415,F Exalted Parasol,F Exalted Parasol,mhxx-dex-1.0,11
416,F Scratching Pole,F Scratching Pole,mhxx-dex-1.0,11
417,F Rending Pole,F Rending Pole,mhxx-dex-1.0,11
418,F Silverwind Star,F Silverwind Star,mhxx-dex-1.0,11
419,F Silverwind Star S,F Silverwind Star S,mhxx-dex-1.0,11
420,F Silverwind Star X,F Silverwind Star X,mhxx-dex-1.0,11
421,F Silverwind Star XX,F Silverwind Star XX,mhxx-dex-1.0,11
422,F Crystalbeard Iron,F Crystalbeard Iron,mhxx-dex-1.0,11
423,F Crystalbeard Iron S,F Crystalbeard Iron S,mhxx-dex-1.0,11
424,F Crystalbeard Iron X,F Crystalbeard Iron X,mhxx-dex-1.0,11
425,F Crystalbeard Iron XX,F Crystalbeard Iron XX,mhxx-dex-1.0,11
426,F Deadeye Fan,F Deadeye Fan,mhxx-dex-1.0,11
427,F Deadeye Fan S,F Deadeye Fan S,mhxx-dex-1.0,11
428,F Deadeye Fan X,F Deadeye Fan X,mhxx-dex-1.0,11
429,F Deadeye Fan XX,F Deadeye Fan XX,mhxx-dex-1.0,11
430,F Dreadking Blade,F Dreadking Blade,mhxx-dex-1.0,11
431,F Dreadking Blade S,F Dreadking Blade S,mhxx-dex-1.0,11
432,F Dreadking Blade X,F Dreadking Blade X,mhxx-dex-1.0,11
433,F Dreadking Blade XX,F Dreadking Blade XX,mhxx-dex-1.0,11
434,F Thunderlord's Peal,F Thunderlord's Peal,mhxx-dex-1.0,11
435,F Thunderlord's Roar,F Thunderlord's Roar,mhxx-dex-1.0,11
436,F Thunderlord'sRoar X,F Thunderlord'sRoar X,mhxx-dex-1.0,11
437,F Thunderlord'sRoar XX,F Thunderlord'sRoar XX,mhxx-dex-1.0,11
438,F Grimclaw Whammer,F Grimclaw Whammer,mhxx-dex-1.0,11
439,F Grimclaw Whammer S,F Grimclaw Whammer S,mhxx-dex-1.0,11
440,F GrimclawWhammer X,F GrimclawWhammer X,mhxx-dex-1.0,11
441,F GrimclawWhammr XX,F GrimclawWhammr XX,mhxx-dex-1.0,11
442,F Blazing Ashes,F Blazing Ashes,mhxx-dex-1.0,11
443,F Ashen Whiskers,F Ashen Whiskers,mhxx-dex-1.0,11
444,F Smouldering Whiskers,F Smouldering Whiskers,mhxx-dex-1.0,11
445,F Searing Whiskers,F Searing Whiskers,mhxx-dex-1.0,11
446,F Scarlet Virtue,F Scarlet Virtue,mhxx-dex-1.0,11
447,F Incarnadine Greed,F Incarnadine Greed,mhxx-dex-1.0,11
448,F Zephra Spear,F Zephra Spear,mhxx-dex-1.0,11
449,F Zilbolt Spear,F Zilbolt Spear,mhxx-dex-1.0,11
450,F Snowcap Staff,F Snowcap Staff,mhxx-dex-1.0,11
451,F The Trampler,F The Trampler,mhxx-dex-1.0,11
452,F Carnage Hammer,F Carnage Hammer,mhxx-dex-1.0,11
453,F Bloodbath Hammer,F Bloodbath Hammer,mhxx-dex-1.0,11
454,F Zombie-kun Gut,F Zombie-kun Gut,mhxx-dex-1.0,3
455,F Fairy Tail Blade,F Fairy Tail Blade,mhxx-dex-1.0,3
456,F Treasure Chalice J,F Treasure Chalice J,mhxx-dex-1.0,3
457,F Pirate Key J,F Pirate Key J,mhxx-dex-1.0,3
458,F Legendary Glass J,F Legendary Glass J,mhxx-dex-1.0,3
459,F Greedy Hook J,F Greedy Hook J,mhxx-dex-1.0,3
460,F Rolled-up Paper,F Rolled-up Paper,mhxx-dex-1.0,3
461,F Monqlo Ball,F Monqlo Ball,mhxx-dex-1.0,3
462,[JP] F Meowstar Gunbai,[JP] F Meowstar Gunbai,mhxx-dex-1.0,3
463,[JP] F Spirit Sword,[JP] F Spirit Sword,mhxx-dex-1.0,3
464,[JP] F Flame Naginata,[JP] F Flame Naginata,mhxx-dex-1.0,3
465,F Cutie Moon Rod,F Cutie Moon Rod,mhxx-dex-1.0,3
466,F Midousuji Bike,F Midousuji Bike,mhxx-dex-1.0,7
467,F Zombie-kun Stomach,F Zombie-kun Stomach,mhxx-dex-1.0,7
468,F Grandpaw Danger,F Grandpaw Danger,mhxx-dex-1.0,7
469,F True Fairy Tail Blade,F True Fairy Tail Blade,mhxx-dex-1.0,7
470,F Dark Meowgic Staff,F Dark Meowgic Staff,mhxx-dex-1.0,7
471,F Booty Chalice J,F Booty Chalice J,mhxx-dex-1.0,7
472,F Buccaneer Key J,F Buccaneer Key J,mhxx-dex-1.0,7
473,F King Scope J,F King Scope J,mhxx-dex-1.0,7
474,F Avaricious Hook J,F Avaricious Hook J,mhxx-dex-1.0,7
475,F Tightly-rolled Paper,F Tightly-rolled Paper,mhxx-dex-1.0,7
476,F Monqlo Ball S,F Monqlo Ball S,mhxx-dex-1.0,7
477,[JP] F Supreme Gunbai,[JP] F Supreme Gunbai,mhxx-dex-1.0,7
478,[JP] F Star World,[JP] F Star World,mhxx-dex-1.0,7
479,[JP] F Magical Baton,[JP] F Magical Baton,mhxx-dex-1.0,7
480,[JP] F Kirimi Stick,[JP] F Kirimi Stick,mhxx-dex-1.0,7
481,[JP] F Nyankyrie Weapon,[JP] F Nyankyrie Weapon,mhxx-dex-1.0,7
482,F Wind Waker,F Wind Waker,mhxx-dex-1.0,7
483,F Blaster,F Blaster,mhxx-dex-1.0,7
484,F Invincible Hammer,F Invincible Hammer,mhxx-dex-1.0,7
485,F Sentry's Pickaxe,F Sentry's Pickaxe,mhxx-dex-1.0,7
486,F Minder's Binder,F Minder's Binder,mhxx-dex-1.0,7
487,F Sword of Purrity,F Sword of Purrity,mhxx-dex-1.0,7
488,F Chun Bracelets,F Chun Bracelets,mhxx-dex-1.0,7
489,F Blanka Fish,F Blanka Fish,mhxx-dex-1.0,7
490,F Alastor,F Alastor,mhxx-dex-1.0,7
491,F Rushing Hammer,F Rushing Hammer,mhxx-dex-1.0,7
492,F Melodic Baton,F Melodic Baton,mhxx-dex-1.0,7
493,[JP] F Spirits Sword S,[JP] F Spirits Sword S,mhxx-dex-1.0,7
494,F Fan Megaphone,F Fan Megaphone,mhxx-dex-1.0,7
495,F Tenderpaw Clog,F Tenderpaw Clog,mhxx-dex-1.0,7
496,[JP] F Conquest Naginata,[JP] F Conquest Naginata,mhxx-dex-1.0,7
497,F Tsumugari,F Tsumugari,mhxx-dex-1.0,7
498,F Arthur's Lance,F Arthur's Lance,mhxx-dex-1.0,7
499,F Cutie Moon Rod S,F Cutie Moon Rod S,mhxx-dex-1.0,7
500,[JP] F Q.Bacon Skewer,[JP] F Q.Bacon Skewer,mhxx-dex-1.0,7
501,F Tsumugari X,F Tsumugari X,mhxx-dex-1.0,10
502,F Arthur's Lance X,F Arthur's Lance X,mhxx-dex-1.0,10
503,F Cutie Moon Rod X,F Cutie Moon Rod X,mhxx-dex-1.0,10
504,[JP] F Q.Bacon Skewer X,[JP] F Q.Bacon Skewer X,mhxx-dex-1.0,10
505,F Objection! Panel,F Objection! Panel,mhxx-dex-1.0,10
506,F Spirits Pickaxe,F Spirits Pickaxe,mhxx-dex-1.0,10
507,F Korok Branch,F Korok Branch,mhxx-dex-1.0,10
508,[JP] F Zenith Naginata,[JP] F Zenith Naginata,mhxx-dex-1.0,10
