talisman_id,skill_id,skill1_min,skill1_max,skill2_min,skill2_max,source
3,22,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
3,23,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
3,24,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
3,25,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
3,26,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,27,1,7,0,0,mhxx-romfs-native-amulet-skill-table
3,28,1,7,0,0,mhxx-romfs-native-amulet-skill-table
3,29,1,7,0,0,mhxx-romfs-native-amulet-skill-table
3,30,1,7,0,0,mhxx-romfs-native-amulet-skill-table
3,31,1,7,0,0,mhxx-romfs-native-amulet-skill-table
3,32,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,33,1,4,-4,4,mhxx-romfs-native-amulet-skill-table
3,34,1,4,0,0,mhxx-romfs-native-amulet-skill-table
3,35,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,36,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,37,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,38,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,39,1,4,0,0,mhxx-romfs-native-amulet-skill-table
3,40,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,41,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
3,42,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,43,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,44,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,45,1,4,0,0,mhxx-romfs-native-amulet-skill-table
3,46,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,47,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
3,48,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,49,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,50,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,51,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,52,1,6,-8,8,mhxx-romfs-native-amulet-skill-table
3,53,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
3,54,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
3,55,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
3,56,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
3,57,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,58,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,59,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,60,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
3,61,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
3,62,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,63,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
3,64,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
3,65,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,66,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
3,67,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,68,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,69,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,70,1,4,-7,7,mhxx-romfs-native-amulet-skill-table
3,71,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,72,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,73,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,74,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,75,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,76,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,77,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,78,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,79,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,80,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,81,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,82,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,83,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,84,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,85,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,86,1,4,0,0,mhxx-romfs-native-amulet-skill-table
3,87,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,88,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,89,1,6,-8,8,mhxx-romfs-native-amulet-skill-table
3,90,1,6,-8,8,mhxx-romfs-native-amulet-skill-table
3,91,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,92,1,6,-8,8,mhxx-romfs-native-amulet-skill-table
3,93,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,94,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,95,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,96,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,97,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,98,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,99,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
3,100,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,101,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,102,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,103,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,104,1,5,-7,7,mhxx-romfs-native-amulet-skill-table
3,105,1,5,-7,7,mhxx-romfs-native-amulet-skill-table
3,106,0,0,-8,8,mhxx-romfs-native-amulet-skill-table
3,107,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,108,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,109,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,110,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,111,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
3,112,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,113,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,114,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
3,115,1,7,0,0,mhxx-romfs-native-amulet-skill-table
3,116,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,117,1,6,0,0,mhxx-romfs-native-amulet-skill-table
3,118,1,7,-4,4,mhxx-romfs-native-amulet-skill-table
3,119,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,120,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
3,121,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
3,122,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
3,123,1,4,0,0,mhxx-romfs-native-amulet-skill-table
3,124,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,125,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,126,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,127,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
3,128,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
3,129,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
3,130,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
3,131,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
3,132,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
3,133,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
3,134,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
3,135,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,136,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,137,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,138,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,139,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,140,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,141,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,142,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,143,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,144,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,145,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,146,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,147,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,148,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,149,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,150,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,151,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,152,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,153,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,154,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,155,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,156,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,157,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,158,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,159,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,160,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,161,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,162,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,163,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,164,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,165,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,166,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,167,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,168,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,169,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,170,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,171,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,172,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,173,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,174,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,175,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,176,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,177,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,178,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,179,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,180,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,181,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,182,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,183,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,184,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,185,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,186,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,187,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,188,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,189,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,190,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,191,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,192,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,193,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,194,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,195,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,196,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,197,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,198,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,199,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,200,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,201,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,202,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,203,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,204,0,0,0,0,mhxx-romfs-native-amulet-skill-table
3,205,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,0,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,1,1,5,-10,7,mhxx-romfs-native-amulet-skill-table
4,2,1,5,-10,7,mhxx-romfs-native-amulet-skill-table
4,3,1,5,-10,7,mhxx-romfs-native-amulet-skill-table
4,4,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,5,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,6,1,4,0,0,mhxx-romfs-native-amulet-skill-table
4,7,1,7,-10,8,mhxx-romfs-native-amulet-skill-table
4,8,1,7,-10,8,mhxx-romfs-native-amulet-skill-table
4,9,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,10,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,11,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,12,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,13,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,14,1,7,-10,8,mhxx-romfs-native-amulet-skill-table
4,15,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
4,16,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
4,17,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,18,1,4,-7,7,mhxx-romfs-native-amulet-skill-table
4,19,1,4,-7,7,mhxx-romfs-native-amulet-skill-table
4,20,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,21,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
4,22,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
4,23,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
4,24,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
4,25,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
4,26,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,27,1,7,0,0,mhxx-romfs-native-amulet-skill-table
4,28,1,7,0,0,mhxx-romfs-native-amulet-skill-table
4,29,1,7,0,0,mhxx-romfs-native-amulet-skill-table
4,30,1,7,0,0,mhxx-romfs-native-amulet-skill-table
4,31,1,7,0,0,mhxx-romfs-native-amulet-skill-table
4,32,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,33,1,4,-4,4,mhxx-romfs-native-amulet-skill-table
4,34,1,4,0,0,mhxx-romfs-native-amulet-skill-table
4,35,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,36,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,37,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,38,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,39,1,4,0,0,mhxx-romfs-native-amulet-skill-table
4,40,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,41,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
4,42,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,43,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,44,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,45,1,4,0,0,mhxx-romfs-native-amulet-skill-table
4,46,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,47,1,6,-10,10,mhxx-romfs-native-amulet-skill-table
4,48,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,49,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,50,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,51,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,52,1,6,-8,8,mhxx-romfs-native-amulet-skill-table
4,53,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
4,54,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
4,55,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
4,56,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
4,57,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,58,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,59,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,60,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
4,61,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
4,62,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,63,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
4,64,1,10,-10,10,mhxx-romfs-native-amulet-skill-table
4,65,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,66,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
4,67,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,68,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,69,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,70,1,4,-7,7,mhxx-romfs-native-amulet-skill-table
4,71,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,72,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,73,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,74,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,75,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,76,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,77,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,78,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,79,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,80,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,81,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,82,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,83,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,84,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,85,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,86,1,4,0,0,mhxx-romfs-native-amulet-skill-table
4,87,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,88,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,89,1,6,-8,8,mhxx-romfs-native-amulet-skill-table
4,90,1,6,-8,8,mhxx-romfs-native-amulet-skill-table
4,91,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,92,1,6,-8,8,mhxx-romfs-native-amulet-skill-table
4,93,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,94,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,95,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,96,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,97,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,98,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,99,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
4,100,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,101,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,102,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,103,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,104,1,5,-7,7,mhxx-romfs-native-amulet-skill-table
4,105,1,5,-7,7,mhxx-romfs-native-amulet-skill-table
4,106,0,0,-8,8,mhxx-romfs-native-amulet-skill-table
4,107,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,108,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,109,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,110,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,111,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,112,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,113,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,114,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,115,1,7,0,0,mhxx-romfs-native-amulet-skill-table
4,116,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,117,1,6,0,0,mhxx-romfs-native-amulet-skill-table
4,118,1,7,-4,4,mhxx-romfs-native-amulet-skill-table
4,119,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,120,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,121,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,122,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
4,123,1,4,0,0,mhxx-romfs-native-amulet-skill-table
4,124,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,125,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,126,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,127,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,128,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
4,129,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
4,130,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,131,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
4,132,1,8,-10,10,mhxx-romfs-native-amulet-skill-table
4,133,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
4,134,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
4,135,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,136,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,137,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,138,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,139,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,140,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,141,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,142,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,143,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,144,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,145,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,146,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,147,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,148,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,149,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,150,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,151,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,152,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,153,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,154,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,155,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,156,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,157,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,158,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,159,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,160,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,161,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,162,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,163,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,164,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,165,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,166,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,167,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,168,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,169,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,170,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,171,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,172,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,173,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,174,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,175,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,176,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,177,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,178,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,179,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,180,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,181,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,182,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,183,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,184,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,185,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,186,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,187,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,188,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,189,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,190,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,191,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,192,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,193,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,194,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,195,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,196,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,197,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,198,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,199,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,200,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,201,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,202,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,203,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,204,0,0,0,0,mhxx-romfs-native-amulet-skill-table
4,205,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,0,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,1,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,2,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,3,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,4,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
5,5,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,6,1,5,-10,3,mhxx-romfs-native-amulet-skill-table
5,7,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,8,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,9,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,10,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,11,1,5,0,0,mhxx-romfs-native-amulet-skill-table
5,12,1,5,0,0,mhxx-romfs-native-amulet-skill-table
5,13,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,14,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,15,1,5,0,0,mhxx-romfs-native-amulet-skill-table
5,16,1,8,0,0,mhxx-romfs-native-amulet-skill-table
5,17,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,18,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
5,19,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
5,20,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
5,21,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
5,22,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
5,23,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
5,24,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
5,25,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
5,26,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,27,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
5,28,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
5,29,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
5,30,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
5,31,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
5,32,1,5,0,0,mhxx-romfs-native-amulet-skill-table
5,33,1,6,-10,4,mhxx-romfs-native-amulet-skill-table
5,34,0,0,-10,8,mhxx-romfs-native-amulet-skill-table
5,35,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
5,36,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,37,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,38,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,39,1,6,0,0,mhxx-romfs-native-amulet-skill-table
5,40,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
