id,name,english,source,rarity
233,F Thunderlord Mail S,F Thunderlord Mail S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
234,F Grimclaw Mail,F Grimclaw Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
235,F Grimclaw Mail S,F Grimclaw Mail S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
236,F Hellblade Mail,F Hellblade Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
237,F Hellblade Mail S,F Hellblade Mail S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
238,F Zombie-kun Costume,F Zombie-kun Costume,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
239,F Happy Outfit,F Happy Outfit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
240,F Treasure Chest J,F Treasure Chest J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
241,F Pirate Vest J,F Pirate Vest J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
242,F Legendary Suit J,F Legendary Suit J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
243,F Greedy Bones J,F Greedy Bones J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
244,F Catboard,F Catboard,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
245,F Monqlo Shirt,F Monqlo Shirt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
246,F Meowstar Haori,F Meowstar Haori,mhxx-romfs-game-array+mhxx-save-format-community,0
247,F Baby Tiga Suit,F Baby Tiga Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
248,F Spirits Armor,F Spirits Armor,mhxx-romfs-game-array+mhxx-save-format-community,0
249,F Postman Suit,F Postman Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
250,F Booyah Jacket,F Booyah Jacket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
251,F Sohoku Jersey,F Sohoku Jersey,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
252,F Zombie-kun Wear,F Zombie-kun Wear,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
253,F Grandpaw D Guise,F Grandpaw D Guise,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
254,F Happy Guise,F Happy Guise,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
255,F Dark Meowgic Robe,F Dark Meowgic Robe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
256,F Booty Chest J,F Booty Chest J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
257,F Buccaneer Vest J,F Buccaneer Vest J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
258,F King Suit J,F King Suit J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
259,F Avaricious Bones J,F Avaricious Bones J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
260,F Super Catboard,F Super Catboard,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
261,F Monqlo Shirt S,F Monqlo Shirt S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
262,F Supreme Haori,F Supreme Haori,mhxx-romfs-game-array+mhxx-save-format-community,0
263,F Star Suit,F Star Suit,mhxx-romfs-game-array+mhxx-save-format-community,0
264,F Magical Robe,F Magical Robe,mhxx-romfs-game-array+mhxx-save-format-community,0
265,F Kirimi-Chan,F Kirimi-Chan,mhxx-romfs-game-array+mhxx-save-format-community,0
266,F Nyankyrie Suit,F Nyankyrie Suit,mhxx-romfs-game-array+mhxx-save-format-community,0
267,F Link Tunic,F Link Tunic,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
268,F Fox Suit,F Fox Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
269,F Mario Overalls,F Mario Overalls,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
270,F Luigi Overalls,F Luigi Overalls,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
271,F Resetti Guise,F Resetti Guise,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
272,F Isabelle Guise,F Isabelle Guise,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
273,F Armor of Purrity,F Armor of Purrity,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
274,F Chun Attire,F Chun Attire,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
275,F Fancy Blanka Wear,F Fancy Blanka Wear,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
276,F Dante Jacket,F Dante Jacket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
277,F Mega Armor,F Mega Armor,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
278,F Melodic Suit,F Melodic Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
279,F Baby Tiga Suit S,F Baby Tiga Suit S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
280,F Sunsnug Vest,F Sunsnug Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
281,F Spirits Armor S,F Spirits Armor S,mhxx-romfs-game-array+mhxx-save-format-community,0
282,F Fan Top,F Fan Top,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
283,F Pep Squad Suit,F Pep Squad Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
284,F Giaprey Mail,F Giaprey Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
285,F Conga Fete,F Conga Fete,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
286,F Barroth Mail,F Barroth Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
287,F Pleasant Dress,F Pleasant Dress,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
288,F Wisdom Cloak,F Wisdom Cloak,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
289,F Basarios Mail,F Basarios Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
290,F Scylla Mail,F Scylla Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
291,F Cheerful Suit,F Cheerful Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
292,F Mariner Suit,F Mariner Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
293,F Barioth Mail,F Barioth Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
294,F Grav Armor,F Grav Armor,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
295,F Diablos Mail,F Diablos Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
296,F Valstrax Mail,F Valstrax Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
297,F Acorn Mail X,F Acorn Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
298,F Bherna Mail X,F Bherna Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
299,F Gourmet Suit X,F Gourmet Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
300,F Moofy Suit X,F Moofy Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
301,F Aptonoth Suit X,F Aptonoth Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
302,F Popo Wear X,F Popo Wear X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
303,F Gargwa Vest X,F Gargwa Vest X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
304,F Larinoth Suit X,F Larinoth Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
305,F Barrel Body,F Barrel Body,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
306,F Alloy Mail X,F Alloy Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
307,F Bone Mail X,F Bone Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
308,F Alta Shirt X,F Alta Shirt X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
309,F Bnaha Suit X,F Bnaha Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
310,F Jaggi Mail X,F Jaggi Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
311,F Rheno Mail X,F Rheno Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
312,F Slagtoth Cape X,F Slagtoth Cape X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
313,F Maccao Mail X,F Maccao Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
314,F Velociprey Mail X,F Velociprey Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
315,F Bulldrome Vest X,F Bulldrome Vest X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
316,F Arzuros Mail X,F Arzuros Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
317,F Giaprey Mail X,F Giaprey Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
318,F Genprey Mail X,F Genprey Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
319,F Lagombi Mail X,F Lagombi Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
320,F Cephalos Dress X,F Cephalos Dress X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
321,F Kut-Ku Wear X,F Kut-Ku Wear X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
322,F Gypceros Cloth X,F Gypceros Cloth X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
323,F Cabra Wrap X,F Cabra Wrap X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
324,F Daimyo Suit X,F Daimyo Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
325,F Ludroth Mail X,F Ludroth Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
326,F Kecha Coat X,F Kecha Coat X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8
327,F Maiden Mail X,F Maiden Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
328,F Exquisite Robe,F Exquisite Robe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
329,F Ladybug Wings X,F Ladybug Wings X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
330,F Hot Shakalaka Duds,F Hot Shakalaka Duds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
331,F Large Straw Raincoat,F Large Straw Raincoat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
332,F Lecturer's Suit X,F Lecturer's Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
333,F Stone God Body,F Stone God Body,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
334,F Venombee Wings X,F Venombee Wings X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
335,F Mosgharl Mail X,F Mosgharl Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
336,F Marauder Armor X,F Marauder Armor X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
337,F Pleasant Dress X,F Pleasant Dress X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
338,F Wisdom Cloak X,F Wisdom Cloak X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
339,F Postman Suit X,F Postman Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
340,F Ioprey Mail X,F Ioprey Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
341,F Volvi Mail X,F Volvi Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
342,F Basarios Mail X,F Basarios Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
343,F Conga Fete X,F Conga Fete X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
344,F Barroth Mail X,F Barroth Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
345,F Khezu Smock X,F Khezu Smock X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
346,F Nibel Mail X,F Nibel Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
347,F Malfestio Mail X,F Malfestio Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
348,F Rathian Mail X,F Rathian Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
349,F Blango Garb X,F Blango Garb X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
350,F Ceanataur Suit X,F Ceanataur Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
351,F Scylla Armor X,F Scylla Armor X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
352,F Naja Sirwal X,F Naja Sirwal X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
353,F Narga Mail X,F Narga Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
354,F Zamtrios Suit X,F Zamtrios Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
355,F Plesioth Suit X,F Plesioth Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
356,F Kut-Ku Wear XR,F Kut-Ku Wear XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
357,F Kecha Coat XR,F Kecha Coat XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
358,F Gypceros Cloth XR,F Gypceros Cloth XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
359,F Cabra Wrap XR,F Cabra Wrap XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
360,F Daimyo Suit XR,F Daimyo Suit XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
361,F Ludroth Mail XR,F Ludroth Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
362,F Scholarly Suit X,F Scholarly Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
363,F Kittendant Suit X,F Kittendant Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
364,F Derring Lorica X,F Derring Lorica X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
365,F Transpurrrrter Cape,F Transpurrrrter Cape,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
367,F Guide's Suit X,F Guide's Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
368,F Sailor Suit X,F Sailor Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
369,F Grand Chaos Skirt,F Grand Chaos Skirt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
370,F Death Stench Coat X,F Death Stench Coat X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
371,F El Dora Mail X,F El Dora Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
372,F Artian Gear X,F Artian Gear X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
373,F Cheerful Suit X,F Cheerful Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
374,F Mariner Suit X,F Mariner Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
375,F Cute Dress,F Cute Dress,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
376,F Garuga Robe X,F Garuga Robe X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
377,F Uragaan Mail X,F Uragaan Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
378,F Lava Mail X,F Lava Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
379,F Lagia Pirate X,F Lagia Pirate X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
380,F Glavenus Mail X,F Glavenus Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
381,F Astalos Suit X,F Astalos Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
382,F Gammoth Coat X,F Gammoth Coat X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
383,F Mizutsune Suit X,F Mizutsune Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
384,F Barioth Mail X,F Barioth Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
385,F Rathalos Mail X,F Rathalos Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
386,F Zinogre Mail X,F Zinogre Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
387,F Grav Armor X,F Grav Armor X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
388,F Gore Ghost X,F Gore Ghost X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
389,F Tigrex Mail X,F Tigrex Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
390,F Seltas Body X,F Seltas Body X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
391,F Kirin Vest X,F Kirin Vest X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
392,F Borealis Mail,F Borealis Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
393,F Basarios Mail XR,F Basarios Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
394,F Conga Fete XR,F Conga Fete XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
395,F Barroth Mail XR,F Barroth Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
396,F Khezu Suit XR,F Khezu Suit XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
397,F Nibel Mail XR,F Nibel Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
398,F Malfestio Mail XR,F Malfestio Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
399,F Rathian Mail XR,F Rathian Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
400,F Blango Garb XR,F Blango Garb XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
401,F Ceanataur Suit XR,F Ceanataur Suit XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
402,F Scylla Mail XR,F Scylla Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
403,F Naja Sirwal XR,F Naja Sirwal XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
404,F Narga Mail XR,F Narga Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
405,F Zamtrios Suit XR,F Zamtrios Suit XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
406,F Plesioth Suit XR,F Plesioth Suit XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9
407,F Guild Suit X,F Guild Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
408,F Ultra Arcadia Robe,F Ultra Arcadia Robe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
409,F Pro Dirty Hakama,F Pro Dirty Hakama,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
410,F D'Artanyan Hero Cape,F D'Artanyan Hero Cape,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
411,F Master's Mail X,F Master's Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
412,F Barmaid's Uniform,F Barmaid's Uniform,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
413,F Barman's Suit,F Barman's Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
414,F Agnaktor Mail X,F Agnaktor Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
415,F Duram Mail X,F Duram Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
416,F Seregios Mail X,F Seregios Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
417,F Diablos Mail X,F Diablos Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
418,F Brachy Fists X,F Brachy Fists X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
419,F Angel Down X,F Angel Down X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
420,F Valstrax Mail X,F Valstrax Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
421,F Puppeteer Garb+,F Puppeteer Garb+,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
422,F Vangis Mail X,F Vangis Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
423,F Chaos Cloak,F Chaos Cloak,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
424,F Kushala Vise X,F Kushala Vise X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
425,F Genie Carpet X,F Genie Carpet X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
426,F Kaiser Panoply X,F Kaiser Panoply X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
427,F Husk Suit X,F Husk Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
428,F Nakarkos Suit X,F Nakarkos Suit X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
429,F Neset Mail,F Neset Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
430,F Garuga Robe XR,F Garuga Robe XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
431,F Uragaan Mail XR,F Uragaan Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
432,F Lava Mail XR,F Lava Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
433,F Lagia Pirate XR,F Lagia Pirate XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
434,F Glavenus Mail XR,F Glavenus Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
435,F Astalos Suit XR,F Astalos Suit XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
436,F Gammoth Coat XR,F Gammoth Coat XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
437,F Mizutsune Suit XR,F Mizutsune Suit XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
438,F Barioth Mail XR,F Barioth Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
439,F Rathalos Mail XR,F Rathalos Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
440,F Zinogre Mail XR,F Zinogre Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
441,F Grav Armor XR,F Grav Armor XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
442,F Gore Ghost XR,F Gore Ghost XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
443,F Rex Mail XR,F Rex Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
444,F Seltas Body XR,F Seltas Body XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
445,F Hunting Mail X,F Hunting Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
446,F Mafumofu Vest X,F Mafumofu Vest X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
447,F Yukumo Dogi X,F Yukumo Dogi X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
448,F Helper Mail X,F Helper Mail X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
449,F Edel Frills X,F Edel Frills X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
450,F Felcote's Thick Coat,F Felcote's Thick Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
451,F Akantor Facade X,F Akantor Facade X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
452,F Ukanlos Facade X,F Ukanlos Facade X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
453,F Grand Majestic Robe,F Grand Majestic Robe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
454,F Escador Soul X,F Escador Soul X,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
455,F Dragon Mail,F Dragon Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
456,F Fatalis Crimsonmail,F Fatalis Crimsonmail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
457,F Old Fatalis Mail,F Old Fatalis Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
458,F Agnaktor Mail XR,F Agnaktor Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
459,F Duram Mail XR,F Duram Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
460,F Seregios Mail XR,F Seregios Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
461,F Diablos Mail XR,F Diablos Mail XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
462,F Brachy Gloves XR,F Brachy Gloves XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
463,F Puppeteer Garb XR,F Puppeteer Garb XR,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10
